Variable index;Variable type;Variable ID;Variable name;Variable data;Upper bound;Lower bound;Max;Min
503;FLUX;rxn08842_c0;rxn08842_c0;cpd00001_c0 + cpd15340_c0 <=> cpd00067_c0 + cpd00908_c0 + cpd15237_c0;1000;-1000;0;0
504;FLUX;rxn01538_c0;rxn01538_c0;cpd00002_c0 + cpd00305_c0 <=> cpd00067_c0 + cpd00008_c0 + cpd00793_c0;1000;-1000;-0.000157249;-0.00157249
505;FLUX;rxn02128_c0;rxn02128_c0;cpd00002_c0 + cpd00620_c0 <=> cpd00067_c0 + cpd00008_c0 + cpd00834_c0;1000;-1000;0;0
506;FLUX;rxn00778_c0;rxn00778_c0;cpd00475_c0 <=> cpd00101_c0;1000;-1000;999.972;0.0251275
507;FLUX;rxn00808_c0;rxn00808_c0;cpd00002_c0 + cpd00108_c0 <=> cpd00067_c0 + cpd00008_c0 + cpd00348_c0;1000;-1000;0;0
508;FLUX;rxn01747_c0;rxn01747_c0;2 cpd00067_c0 + cpd00001_c0 + cpd00388_c0 <=> cpd00011_c0 + cpd00013_c0 + cpd01419_c0;1000;-1000;-0.0158284;-0.16138
509;FLUX;rxn10052_c0;rxn10052_c0;cpd00018_c0 + cpd00421_c0 <=> cpd00008_c0 + cpd00012_c0;1000;-1000;-0.000669195;-499.963
510;FLUX;rxn04133_c0;rxn04133_c0;cpd00001_c0 + cpd08625_c0 => cpd00067_c0 + cpd00011_c0 + cpd01092_c0;1000;0;0;0
511;FLUX;rxn00193_c0;rxn00193_c0;cpd00023_c0 <=> cpd00186_c0;1000;-1000;0.0127012;0.00127012
512;FLUX;rxn04840_c0;rxn04840_c0;2 cpd00042_c0 + cpd03176_c0 <=> cpd00001_c0 + cpd00111_c0 + cpd02918_c0;1000;-1000;0;0
513;FLUX;rxn05197_c0;rxn05197_c0;cpd00067_e0[e] + cpd00092_e0[e] <=> cpd00067_c0 + cpd00092_c0;1000;-1000;-0.0259539;-0.26257
514;FLUX;rxn02907_c0;rxn02907_c0;cpd02047_c0 <=> cpd02538_c0;1000;-1000;0;0
515;FLUX;rxn08800_c0;rxn08800_c0;cpd00001_c0 + cpd15326_c0 <=> 2 cpd00067_c0 + cpd15237_c0 + cpd00080_c0;1000;-1000;0;0
516;FLUX;rxn11892_c0;rxn11892_c0;cpd00134_c0 + cpd00667_c0 <=> cpd00010_c0 + cpd02184_c0;1000;-1000;0;0
517;FLUX;rxn02166_c0;rxn02166_c0;cpd00001_c0 + cpd02135_c0 => cpd00009_c0 + cpd00646_c0;1000;0;0;0
518;FLUX;rxn00256_c0;rxn00256_c0;cpd00067_c0 + cpd00010_c0 + cpd00137_c0 <= cpd00022_c0 + cpd00001_c0 + cpd00032_c0;0;-1000;-0.0530545;-0.530545
519;FLUX;rxn10232_c0;rxn10232_c0;2 cpd00067_c0 + cpd15689_c0 <=> cpd00011_c0 + cpd15695_c0;1000;-1000;0.00540744;0.000540744
520;FLUX;rxn08942_c0;rxn08942_c0;cpd00009_c0 + cpd01329_c0 <=> cpd15495_c0 + cpd00089_c0;1000;-1000;1000;-1000
521;FLUX;rxn00921_c0;rxn00921_c0;cpd00067_c0 + cpd00136_c0 <=> cpd00011_c0 + cpd00127_c0;1000;-1000;0.0612837;0.00612837
522;FLUX;rxn02015_c0;rxn02015_c0;cpd00001_c0 + cpd03047_c0 <=> cpd00210_c0 + cpd00526_c0;1000;-1000;0;0
523;FLUX;rxn00347_c0;rxn00347_c0;cpd00041_c0 <=> cpd00106_c0 + cpd00013_c0;1000;-1000;-0.00718206;-0.0718206
524;FLUX;rxn01858_c0;rxn01858_c0;cpd00067_c0 + cpd00001_c0 + cpd00438_c0 => cpd00013_c0 + cpd03279_c0;1000;0;0;0
525;FLUX;rxn01621_c0;rxn01621_c0;cpd00831_c0 <=> cpd00095_c0 + cpd00334_c0;1000;-1000;0;0
526;FLUX;rxn02297_c0;rxn02297_c0;cpd00067_c0 + cpd00035_c0 + cpd00782_c0 => cpd00010_c0 + cpd00011_c0 + cpd00800_c0;1000;0;0;0
527;FLUX;rxn07901_c0;rxn07901_c0;cpd00003_c0 + cpd15184_c0 <=> cpd00011_c0 + cpd00004_c0 + cpd15177_c0;1000;-1000;0;0
528;FLUX;rxn01485_c0;rxn01485_c0;cpd03671_c0 <=> cpd00288_c0;1000;-1000;0;0
529;FLUX;rxn09104_c0;rxn09104_c0;cpd00001_c0 + cpd15545_c0 => cpd00067_c0 + cpd00009_c0 + cpd15538_c0;1000;0;0;0
530;FLUX;rxn00239_c0;rxn00239_c0;cpd00002_c0 + cpd00067_c0 + cpd00126_c0 <=> cpd00008_c0 + cpd00031_c0;1000;-1000;1000;-999.992
531;FLUX;rxn10169_c0;rxn10169_c0;cpd00067_e0[e] + cpd00208_e0[e] <=> cpd00067_c0 + cpd00208_c0;1000;-1000;0;0
532;FLUX;rxn07900_c0;rxn07900_c0;cpd00003_c0 + cpd15183_c0 <=> cpd00011_c0 + cpd00004_c0 + cpd15177_c0;1000;-1000;0;0
533;FLUX;rxn09107_c0;rxn09107_c0;cpd00001_c0 + cpd15548_c0 => cpd00067_c0 + cpd00009_c0 + cpd15541_c0;1000;0;0;0
534;FLUX;rxn11725_c0;rxn11725_c0;cpd00001_c0 + cpd14900_c0 <=> 2 cpd00067_c0 + cpd00010_c0 + cpd16340_c0;1000;-1000;0;0
535;FLUX;rxn01329_c0;rxn01329_c0;cpd00235_c0 <=> cpd00485_c0;1000;-1000;0;0
536;FLUX;rxn10268_c0;rxn10268_c0;cpd00001_c0 + cpd15719_c0 => cpd00067_c0 + cpd00009_c0 + cpd15725_c0;1000;0;0;0
537;FLUX;rxn11896_c0;rxn11896_c0;cpd00001_c0 + cpd00003_c0 + cpd16479_c0 <=> 2 cpd00067_c0 + cpd00004_c0 + cpd11177_c0;1000;-1000;0;0
538;FLUX;rxn00990_c0;rxn00990_c0;cpd00029_c0 + cpd00279_c0 <=> cpd00022_c0 + cpd00142_c0;1000;-1000;0;0
539;FLUX;rxn08816_c0;rxn08816_c0;cpd00001_c0 + cpd15324_c0 <=> cpd00067_c0 + cpd15269_c0 + cpd02090_c0;1000;-1000;0;0
540;FLUX;rxn01137_c0;rxn01137_c0;cpd00067_c0 + cpd00001_c0 + cpd00182_c0 => cpd00013_c0 + cpd00246_c0;1000;0;0;0
541;FLUX;rxn01080_c0;rxn01080_c0;cpd00164_c0 <=> cpd00672_c0;1000;-1000;0;0
542;FLUX;rxn10255_c0;rxn10255_c0;cpd00002_c0 + cpd15703_c0 <=> cpd00008_c0 + cpd15679_c0;1000;-1000;0;0
543;FLUX;rxn08797_c0;rxn08797_c0;cpd00001_c0 + cpd15331_c0 <=> cpd00067_c0 + cpd00080_c0 + cpd03847_c0;1000;-1000;0;0
544;FLUX;rxn01513_c0;rxn01513_c0;cpd00002_c0 + cpd00067_c0 + cpd00298_c0 <=> cpd00008_c0 + cpd00297_c0;1000;-1000;0.00800712;0.000800712
545;FLUX;rxn01274_c0;rxn01274_c0;cpd00001_c0 + cpd02182_c0 => cpd00067_c0 + cpd00042_c0 + cpd00221_c0;1000;0;0;0
546;FLUX;rxn02230_c0;rxn02230_c0;cpd00706_c0 + cpd00150_c0 <=> cpd00067_c0 + cpd00020_c0 + cpd01211_c0;1000;-1000;0;0
547;FLUX;rxn04783_c0;rxn04783_c0;cpd00002_c0 + cpd00047_c0 + cpd02394_c0 => cpd00067_c0 + cpd00009_c0 + cpd00008_c0 + cpd02678_c0;1000;0;0.00157249;0.000157249
548;FLUX;rxn00604_c0;rxn00604_c0;cpd00006_c0 + cpd00079_c0 <=> cpd00067_c0 + cpd00005_c0 + cpd00911_c0;1000;-1000;1000;-996.12
549;FLUX;rxn12645_c0;rxn12645_c0;cpd00001_c0 + cpd11581_c0 <=> cpd00033_c0 + cpd00132_c0;1000;-1000;0;0
550;FLUX;rxn07448_c0;rxn07448_c0;cpd00001_c0 + cpd00283_c0 <=> cpd00067_c0 + cpd00012_c0 + cpd02471_c0;1000;-1000;0;0
551;FLUX;rxn00674_c0;rxn00674_c0;cpd00002_c0 + cpd00010_c0 + cpd00141_c0 <=> cpd00067_c0 + cpd00012_c0 + cpd00018_c0 + cpd00086_c0;1000;-1000;997.822;-999.966
552;FLUX;rxn02929_c0;rxn02929_c0;cpd00006_c0 + cpd02465_c0 <=> cpd00067_c0 + cpd00005_c0 + cpd02120_c0;1000;-1000;999.984;-1000
553;FLUX;rxn00715_c0;rxn00715_c0;cpd00249_c0 + cpd00068_c0 <=> cpd00067_c0 + cpd00091_c0 + cpd00090_c0;1000;-1000;1000;-1000
554;FLUX;rxn08849_c0;rxn08849_c0;cpd00001_c0 + cpd15347_c0 <=> cpd00067_c0 + cpd15237_c0 + cpd02090_c0;1000;-1000;0;0
555;FLUX;rxn10211_c0;rxn10211_c0;cpd00134_c0 + cpd15327_c0 => cpd00010_c0 + cpd15524_c0;1000;0;0;0
556;FLUX;rxn08295_c0;rxn08295_c0;cpd00002_c0 + cpd15307_c0 <=> cpd00008_c0 + cpd15522_c0;1000;-1000;0;0
557;FLUX;rxn02788_c0;rxn02788_c0;cpd01644_c0 => cpd02183_c0;1000;0;0;0
558;FLUX;rxn00686_c0;rxn00686_c0;cpd00006_c0 + cpd00087_c0 <=> cpd00067_c0 + cpd00005_c0 + cpd00330_c0;1000;-1000;-0.00127246;-0.0127246
559;FLUX;rxn01529_c0;rxn01529_c0;cpd00001_c0 + cpd00003_c0 + cpd00304_c0 <=> 2 cpd00067_c0 + cpd00004_c0 + cpd00577_c0;1000;-1000;0;0
560;FLUX;rxn08129_c0;rxn08129_c0;cpd00179_c0 + cpd01329_c0 <=> cpd00027_c0 + cpd15494_c0;1000;-1000;1000;-1000
561;FLUX;rxn02892_c0;rxn02892_c0;cpd00001_c0 + cpd02393_c0 <=> cpd00067_c0 + cpd00029_c0 + cpd01976_c0;1000;-1000;0;0
562;FLUX;rxn05467_c0;rxn05467_c0;cpd00011_e0[e] <=> cpd00011_c0;1000;-1000;0;-0.0191956
563;FLUX;rxn00330_c0;rxn00330_c0;cpd00067_c0 + cpd00010_c0 + cpd00130_c0 <= cpd00022_c0 + cpd00001_c0 + cpd00040_c0;0;-1000;0;0
564;FLUX;rxn00493_c0;rxn00493_c0;cpd00024_c0 + cpd00066_c0 <=> cpd00023_c0 + cpd00143_c0;1000;-1000;-0.00784703;-0.0784703
565;FLUX;rxn08298_c0;rxn08298_c0;cpd00002_c0 + cpd15310_c0 <=> cpd00008_c0 + cpd15525_c0;1000;-1000;0;0
566;FLUX;rxn00293_c0;rxn00293_c0;cpd02611_c0 + cpd00062_c0 <=> cpd00012_c0 + cpd00037_c0;1000;-1000;0.0508049;0.00508049
567;FLUX;rxn09471_c0;rxn09471_c0;6 cpd00010_c0 + 6 cpd00001_c0 + 6 cpd00003_c0 + 5 cpd00007_c0 + cpd15295_c0 <= 7 cpd00067_c0 + 7 cpd00022_c0 + 6 cpd00004_c0 + 5 cpd00025_c0;0;-1000;-0.00508049;-0.0508049
568;FLUX;rxn06848_c0;rxn06848_c0;cpd11493_c0 + cpd03587_c0 <= cpd11466_c0 + cpd03736_c0;0;-1000;-0.00127012;-0.0127012
569;FLUX;rxn00856_c0;rxn00856_c0;cpd00024_c0 + cpd00118_c0 <= cpd00023_c0 + cpd00434_c0;0;-1000;-0.000157249;-0.00157249
570;FLUX;rxn00931_c0;rxn00931_c0;cpd00006_c0 + cpd00129_c0 <= 2 cpd00067_c0 + cpd00005_c0 + cpd02431_c0;0;-1000;-0.00936216;-0.0936216
571;FLUX;rxn05394_c0;rxn05394_c0;cpd11530_c0 => cpd00001_c0 + cpd11531_c0;1000;0;0.0432595;0.00432595
572;FLUX;rxn01504_c0;rxn01504_c0;cpd00292_c0 => cpd00001_c0 + cpd02068_c0;1000;0;0.0432595;0.00432595
573;FLUX;rxn08110_c0;rxn08110_c0;cpd00001_c0 + cpd00006_c0 + cpd00371_c0 => 2 cpd00067_c0 + cpd00005_c0 + cpd00141_c0;1000;0;0.339717;0.0339717
574;FLUX;rxn00726_c0;rxn00726_c0;cpd00013_c0 + cpd00216_c0 => cpd00067_c0 + cpd00001_c0 + cpd00020_c0 + cpd00093_c0;1000;0;0.0239707;0.00239707
575;FLUX;rxn11702_c0;rxn11702_c0;cpd00067_c0 + cpd00658_c0 + cpd00024_c0 => cpd00011_c0 + cpd16335_c0;1000;0;0.00314498;0.000314498
576;FLUX;rxn06729_c0;rxn06729_c0;cpd00067_c0 + cpd11484_c0 + cpd00037_c0 => cpd11493_c0 + cpd02886_c0;1000;0;0.0254025;0.00254025
577;FLUX;rxn04139_c0;rxn04139_c0;cpd00067_c0 + cpd00005_c0 + cpd00007_c0 + cpd03448_c0 => cpd00001_c0 + cpd00006_c0 + cpd03449_c0;1000;0;0.00157249;0.000157249
578;FLUX;rxn10481_c0;rxn10481_c0;cpd00002_c0 + cpd00001_c0 + cpd00058_e0[e] => cpd00067_c0 + cpd00009_c0 + cpd00008_c0 + cpd00058_c0;1000;0;0.00157249;0.000157249
579;FLUX;rxn05378_c0;rxn05378_c0;cpd00067_c0 + cpd00005_c0 + cpd11514_c0 => cpd00006_c0 + cpd11515_c0;1000;0;0.0432595;0.00432595
580;FLUX;rxn01446_c0;rxn01446_c0;cpd00009_c0 + cpd00277_c0 <= cpd00509_c0 + cpd00207_c0;0;-1000;-0.000826444;-0.00826444
581;FLUX;rxn03916_c0;rxn03916_c0;cpd00002_c0 + cpd04920_c0 => cpd00012_c0 + cpd03830_c0;1000;0;0.0508049;0.00508049
582;FLUX;rxn01518_c0;rxn01518_c0;cpd00002_c0 + cpd00412_c0 => cpd00067_c0 + cpd00008_c0 + cpd00299_c0;1000;0;996.115;0.00162716
583;FLUX;rxn01401_c0;rxn01401_c0;cpd00001_c0 + cpd00007_c0 + cpd00264_c0 <= cpd00025_c0 + cpd00434_c0 + cpd00726_c0;0;-1000;-0.000157249;-0.00157249
584;FLUX;rxn03159_c0;rxn03159_c0;cpd02930_c0 + cpd02835_c0 => cpd00014_c0 + cpd03002_c0;1000;0;0.0127012;0.00127012
585;FLUX;rxn02895_c0;rxn02895_c0;cpd00002_c0 + cpd00033_c0 + cpd01982_c0 => cpd00067_c0 + cpd00009_c0 + cpd00008_c0 + cpd02394_c0;1000;0;0.00157249;0.000157249
586;FLUX;rxn02937_c0;rxn02937_c0;cpd00002_c0 + cpd02826_c0 => cpd00067_c0 + cpd00009_c0 + cpd00008_c0 + cpd02140_c0;1000;0;0.00157249;0.000157249
587;FLUX;rxn05434_c0;rxn05434_c0;cpd00067_c0 + cpd00004_c0 + cpd11502_c0 => cpd00003_c0 + cpd11503_c0;1000;0;0.0432595;0.00432595
588;FLUX;rxn01360_c0;rxn01360_c0;cpd00007_c0 + cpd00282_c0 => cpd00247_c0 + cpd00025_c0;1000;0;0.367613;0.0364649
589;FLUX;rxn01073_c0;rxn01073_c0;cpd00001_c0 + cpd00908_c0 <= cpd00067_c0 + cpd00162_c0 + cpd00080_c0;0;-1000;-0.000540744;-0.00540744
590;FLUX;rxn01369_c0;rxn01369_c0;cpd00024_c0 + cpd00007_c0 + cpd00412_c0 <= cpd00011_c0 + cpd00249_c0 + cpd00036_c0;0;-1000;-0.0024536;-0.024536
591;FLUX;rxn02898_c0;rxn02898_c0;cpd02021_c0 => cpd00010_c0 + cpd02295_c0;1000;0;0.00314498;0.000314498
592;FLUX;rxn05383_c0;rxn05383_c0;cpd11493_c0 + cpd01882_c0 => cpd00067_c0 + cpd00010_c0 + cpd11520_c0;1000;0;0.0432595;0.00432595
593;FLUX;rxn05144_c0;rxn05144_c0;cpd00171_c0 + cpd00102_c0 + cpd00053_c0 => cpd00067_c0 + cpd00009_c0 + 3 cpd00001_c0 + cpd00023_c0 + cpd00016_c0;1000;0;0.00157249;0.000157249
594;FLUX;rxn08043_c0;rxn08043_c0;cpd00067_c0 + cpd00020_c0 + cpd00094_c0 => cpd00011_c0 + cpd00498_c0;1000;0;0.122794;0.0122794
595;FLUX;rxn00260_c0;rxn00260_c0;cpd00041_c0 + cpd00024_c0 <= cpd00032_c0 + cpd00023_c0;0;-1000;-0.0735718;-0.738445
596;FLUX;rxn12777_c0;rxn12777_c0;cpd00010_c0 + cpd00003_c0 + cpd00094_c0 <= cpd00011_c0 + cpd00004_c0 + cpd00086_c0;0;-1000;-0.0296458;-0.296458
597;FLUX;rxn03907_c0;rxn03907_c0;cpd08286_c0 + cpd00052_c0 => cpd00012_c0 + cpd08287_c0;1000;0;0.177453;0.0177453
598;FLUX;rxn02933_c0;rxn02933_c0;cpd00003_c0 + cpd02691_c0 <= cpd00067_c0 + cpd00004_c0 + cpd02124_c0;0;-1000;-0.00432595;-0.0432595
599;FLUX;rxn02504_c0;rxn02504_c0;cpd02961_c0 => cpd00954_c0 + cpd00229_c0;1000;0;0.00471748;0.000471748
600;FLUX;rxn03146_c0;rxn03146_c0;cpd00001_c0 + cpd02886_c0 => cpd00029_c0 + cpd03584_c0;1000;0;0.0254025;0.00254025
601;FLUX;rxn10337_c0;rxn10337_c0;2 cpd15722_c0 => cpd00100_c0 + cpd15794_c0;1000;0;0.00540744;0.000540744
602;FLUX;rxn00649_c0;rxn00649_c0;cpd00722_c0 + cpd00239_c0 => cpd00029_c0 + cpd00084_c0;1000;0;0.0254025;0.00254025
603;FLUX;rxn12224_c0;rxn12224_c0;cpd00007_c0 + cpd03446_c0 => cpd00001_c0 + cpd03447_c0;1000;0;0.00157249;0.000157249
604;FLUX;rxn10008_c0;rxn10008_c0;cpd00067_c0 + 2 cpd00001_c0 + cpd00020_c0 + cpd00032_c0 => 3 cpd00007_c0 + cpd01727_c0;1000;0;0.334968;0.0334968
605;FLUX;rxn03080_c0;rxn03080_c0;cpd11225_c0 + cpd02882_c0 => cpd00067_c0 + cpd00009_c0 + 2 cpd00001_c0 + cpd02656_c0;1000;0;0.00628997;0.000628997
606;FLUX;rxn02011_c0;rxn02011_c0;cpd00002_c0 + cpd00516_c0 + cpd00525_c0 => cpd00067_c0 + cpd00009_c0 + cpd00008_c0 + cpd02964_c0;1000;0;0.0127012;0.00127012
607;FLUX;rxn00122_c0;rxn00122_c0;cpd00002_c0 + cpd00050_c0 => cpd00012_c0 + cpd00015_c0;1000;0;0.00157249;0.000157249
608;FLUX;rxn00867_c0;rxn00867_c0;cpd00119_c0 <= cpd00013_c0 + cpd00581_c0;0;-1000;-0.00402528;-0.0402528
609;FLUX;rxn02186_c0;rxn02186_c0;cpd00067_c0 + cpd00005_c0 + cpd00668_c0 => cpd00006_c0 + cpd02498_c0;1000;0;0.372656;0.0372656
610;FLUX;rxn06022_c0;rxn06022_c0;cpd00001_c0 + cpd11493_c0 <= 2 cpd00067_c0 + cpd00834_c0 + cpd12370_c0;0;-1000;-0.000157249;-0.00157249
611;FLUX;rxn03164_c0;rxn03164_c0;cpd00002_c0 + cpd02964_c0 + cpd00731_c0 => cpd00067_c0 + cpd00009_c0 + cpd00008_c0 + cpd02968_c0;1000;0;0.0127012;0.00127012
612;FLUX;rxn00688_c0;rxn00688_c0;cpd00001_c0 + cpd00006_c0 + cpd00201_c0 <= cpd00067_c0 + cpd00011_c0 + cpd00005_c0 + cpd00087_c0;0;-1000;-0.000157249;-0.00157249
613;FLUX;rxn02003_c0;rxn02003_c0;cpd00006_c0 + cpd02113_c0 <= cpd00067_c0 + cpd00005_c0 + cpd00522_c0;0;-1000;-0.00127012;-0.0127012
614;FLUX;rxn03511_c0;rxn03511_c0;cpd03830_c0 => cpd03831_c0;1000;0;0.0508049;0.00508049
615;FLUX;rxn00848_c0;rxn00848_c0;cpd00020_c0 + cpd00493_c0 => cpd00016_c0 + cpd00117_c0;1000;0;0.0254025;0.00254025
616;FLUX;rxn01709_c0;rxn01709_c0;cpd00453_c0 => cpd00001_c0 + cpd00371_c0;1000;0;0.339717;0.0339717
617;FLUX;rxn03437_c0;rxn03437_c0;cpd02535_c0 => cpd00001_c0 + cpd00508_c0;1000;0;0.122794;0.0122794
618;FLUX;rxn05390_c0;rxn05390_c0;cpd11526_c0 => cpd00001_c0 + cpd11527_c0;1000;0;0.0432595;0.00432595
619;FLUX;rxn00003_c0;rxn00003_c0;cpd00011_c0 + cpd00668_c0 <= cpd00067_c0 + 2 cpd00020_c0;0;-1000;-0.0372656;-0.372656
620;FLUX;rxn05381_c0;rxn05381_c0;cpd11517_c0 => cpd00001_c0 + cpd11518_c0;1000;0;0.0432595;0.00432595
621;FLUX;rxn13846_c0;rxn13846_c0;cpd11484_c0 <= cpd00001_c0 + cpd15294_c0;0;-1000;-0.00508049;-0.0508049
622;FLUX;rxn00601_c0;rxn00601_c0;cpd00051_c0 + cpd00078_c0 <= cpd00067_c0 + cpd00010_c0 + cpd02103_c0;0;-1000;-0.0125281;-0.125281
623;FLUX;rxn05380_c0;rxn05380_c0;cpd00067_c0 + cpd00005_c0 + cpd11516_c0 => cpd00006_c0 + cpd11517_c0;1000;0;0.0432595;0.00432595
624;FLUX;rxn05398_c0;rxn05398_c0;cpd11534_c0 => cpd00001_c0 + cpd11535_c0;1000;0;0.0432595;0.00432595
625;FLUX;rxn08015_c0;rxn08015_c0;cpd00002_c0 + cpd11493_c0 + cpd15298_c0 => 2 cpd00067_c0 + cpd00012_c0 + cpd00018_c0 + cpd15294_c0;1000;0;0.0508049;0.00508049
626;FLUX;rxn00188_c0;rxn00188_c0;cpd00011_c0 + cpd00023_c0 + cpd00013_c0 => 2 cpd00067_c0 + cpd00001_c0 + cpd03460_c0;1000;0;0.0402528;0.00402528
627;FLUX;rxn05368_c0;rxn05368_c0;cpd00067_c0 + cpd00005_c0 + cpd11504_c0 => cpd00006_c0 + cpd11505_c0;1000;0;0.0432595;0.00432595
628;FLUX;rxn13784_c0;rxn13784_c0; => cpd17043_c0;1000;0;0.507834;0.0507834
629;FLUX;rxn10338_c0;rxn10338_c0;2 cpd15723_c0 => cpd00100_c0 + cpd15795_c0;1000;0;0.00540744;0.000540744
630;FLUX;rxn08708_c0;rxn08708_c0;cpd00002_c0 + cpd15484_c0 => 4 cpd00067_c0 + cpd00008_c0 + cpd15549_c0;1000;0;0.0127012;0.00127012
631;FLUX;rxn01256_c0;rxn01256_c0;cpd00216_c0 => cpd00219_c0;1000;0;0.0784703;0.00784703
632;FLUX;rxn05150_c0;rxn05150_c0;cpd00002_c0 + cpd00001_c0 + cpd00034_e0[e] => cpd00067_c0 + cpd00009_c0 + cpd00008_c0 + cpd00034_c0;1000;0;0.00157249;0.000157249
633;FLUX;rxn00898_c0;rxn00898_c0;cpd02498_c0 => cpd00001_c0 + cpd00123_c0;1000;0;0.372656;0.0372656
634;FLUX;rxn10221_c0;rxn10221_c0;cpd15678_c0 + cpd00052_c0 => cpd00067_c0 + cpd00012_c0 + cpd15684_c0;1000;0;0.0216298;0.00216298
635;FLUX;rxn01117_c0;rxn01117_c0;cpd00817_c0 <= cpd00171_c0;0;-1000;-0.00381037;-0.0381037
636;FLUX;rxn13022_c0;rxn13022_c0;cpd00003_c0 + cpd01646_c0 => cpd00011_c0 + cpd00004_c0 + cpd00200_c0;1000;0;0.190635;0.0190635
637;FLUX;rxn03329_c0;rxn03329_c0;cpd00001_c0 + cpd03299_c0 <= cpd00067_c0 + cpd03460_c0;0;-1000;-0.00402528;-0.0402528
638;FLUX;rxn08618_c0;rxn08618_c0;cpd00026_c0 + cpd15489_c0 => 4 cpd00067_c0 + cpd00014_c0 + cpd15479_c0;1000;0;0.0127012;0.00127012
639;FLUX;rxn03537_c0;rxn03537_c0;cpd00038_c0 + cpd03919_c0 => cpd00067_c0 + cpd00012_c0 + cpd03920_c0;1000;0;0.00157249;0.000157249
640;FLUX;rxn03909_c0;rxn03909_c0;cpd00067_c0 + cpd00020_c0 + cpd00102_c0 => cpd00011_c0 + cpd08289_c0;1000;0;0.179026;0.0179026
641;FLUX;rxn08352_c0;rxn08352_c0;cpd00067_c0 + cpd00004_c0 + cpd08615_c0 => cpd00001_c0 + cpd00003_c0 + cpd00202_c0;1000;0;0.0174187;0.00174187
642;FLUX;rxn13786_c0;rxn13786_c0;cpd00001_c0 + cpd00007_c0 + cpd00726_c0 <= cpd00067_c0 + cpd00013_c0 + cpd00025_c0 + cpd17049_c0;0;-1000;-0.000157249;-0.00157249
643;FLUX;rxn05029_c0;rxn05029_c0;cpd00002_c0 + cpd00067_c0 + cpd03422_c0 => cpd00421_c0 + cpd03918_c0;1000;0;0.00157249;0.000157249
644;FLUX;rxn09163_c0;rxn09163_c0;cpd00001_c0 + cpd15540_c0 <= cpd00067_c0 + cpd01080_c0 + cpd15323_c0;0;-1000;-0.00162223;-0.0162223
645;FLUX;rxn08620_c0;rxn08620_c0;cpd00026_c0 + cpd15475_c0 => cpd00014_c0 + cpd15477_c0;1000;0;0.0127012;0.00127012
646;FLUX;rxn10474_c0;rxn10474_c0;cpd00149_c0 <= cpd00149_e0[e];0;-1000;-0.000157249;-0.00157249
647;FLUX;rxn01618_c0;rxn01618_c0;cpd00006_c0 + cpd00334_c0 <= cpd00067_c0 + cpd00005_c0 + cpd00428_c0;0;-1000;-0.298368;-2.98497
648;FLUX;rxn00505_c0;rxn00505_c0;cpd00260_c0 + cpd00003_c0 => cpd00011_c0 + cpd00004_c0 + cpd00024_c0;1000;0;0.372261;0.0369061
649;FLUX;rxn02304_c0;rxn02304_c0;3 cpd00007_c0 + 2 cpd00791_c0 => 6 cpd00001_c0 + 2 cpd01476_c0;1000;0;0.000786246;7.86246e-05
650;FLUX;rxn01851_c0;rxn01851_c0;cpd00001_c0 + cpd00003_c0 + cpd00434_c0 <= 2 cpd00067_c0 + cpd00004_c0 + cpd00281_c0;0;-1000;-0.000314498;-0.00314498
651;FLUX;rxn03150_c0;rxn03150_c0;cpd00001_c0 + cpd02904_c0 => cpd00009_c0 + cpd03423_c0;1000;0;0.00157249;0.000157249
652;FLUX;rxn00693_c0;rxn00693_c0;cpd00135_c0 + cpd00345_c0 => cpd00060_c0 + cpd00087_c0;1000;0;0.0759094;0.00759094
653;FLUX;rxn01072_c0;rxn01072_c0;cpd00001_c0 + cpd00162_c0 + cpd00007_c0 <= cpd00013_c0 + cpd00025_c0 + cpd00229_c0;0;-1000;-0.000471748;-0.00471748
654;FLUX;rxn01332_c0;rxn01332_c0;cpd00001_c0 + cpd00061_c0 + cpd00236_c0 => cpd00009_c0 + cpd02857_c0;1000;0;0.17316;0.017316
655;FLUX;rxn05391_c0;rxn05391_c0;cpd00067_c0 + cpd00005_c0 + cpd11527_c0 => cpd00006_c0 + cpd11528_c0;1000;0;0.0432595;0.00432595
656;FLUX;rxn10199_c0;rxn10199_c0;cpd15666_c0 + cpd03495_c0 => cpd15665_c0 + cpd02229_c0;1000;0;0.0127012;0.00127012
657;FLUX;rxn03908_c0;rxn03908_c0;cpd00002_c0 + cpd08287_c0 => cpd00067_c0 + cpd00008_c0 + cpd08288_c0;1000;0;0.177453;0.0177453
658;FLUX;rxn09566_c0;rxn09566_c0;2 cpd00001_c0 + cpd00013_c0 + 0.5 cpd00007_c0 + cpd00215_c0 => 2 cpd00025_c0 + cpd00419_c0;1000;0;0.0254025;0.00254025
659;FLUX;rxn09370_c0;rxn09370_c0;2 cpd00001_c0 + cpd00007_c0 + cpd00300_c0 <= cpd00067_c0 + cpd00011_c0 + cpd01092_c0 + cpd00025_c0;0;-1000;-0.0158284;-0.16138
660;FLUX;rxn01116_c0;rxn01116_c0;cpd00171_c0 => cpd00198_c0;1000;0;2.41712;0.21795
661;FLUX;rxn10227_c0;rxn10227_c0;cpd00054_c0 + cpd15684_c0 => 2 cpd00067_c0 + cpd00046_c0 + cpd15690_c0;1000;0;0.00540744;0.000540744
